0,0.54192805,-0.0047952104,0.13774256
1,0.54192805,0.0050363624,0.11025464
2,0.5478511,0.06287446,0.10212775
3,0.5478511,0.05981682,0.1235073
4,0.5478511,0.05083169,0.1212709
5,0.5478511,0.043690167,0.15057765
6,0.5666574,0.08739434,0.104896784
7,0.5985118,0.09920131,0.1090823
8,0.62814367,0.14885399,0.08764713
9,0.62814367,0.10805935,0.11552224
10,0.62814367,0.13689715,0.10162876
11,0.7382463,0.11783083,0.10817531
12,0.7382463,0.15057108,0.09433974
13,0.7382463,0.1300928,0.1329215
14,0.7382463,0.103405334,0.14869022
15,0.7382463,0.15555905,0.091010004
16,0.7382463,0.15544635,0.11019277
17,0.7382463,0.15101293,0.11877811
18,0.7382463,0.1902147,0.115671776
19,0.7382463,0.18483046,0.10508768
20,0.7382463,0.18928333,0.10371299
21,0.7382463,0.20927572,0.07993173
22,0.7382463,0.21482794,0.08838335
23,0.7382463,0.22236043,0.09359022
24,0.7382463,0.2224127,0.10136712
25,0.7382463,0.24722718,0.08525537
26,0.7382463,0.21018042,0.12459468
27,0.7382463,0.23361744,0.11346705
28,0.7382463,0.25992644,0.08347649
29,0.79525316,0.30613154,0.08591527
30,0.79525316,0.2974559,0.10628993
31,0.8314552,0.3059927,0.10115628
32,0.8314552,0.24863105,0.12567496
33,0.8314552,0.27555478,0.10937431
34,0.8314552,0.2923596,0.100131266
35,0.8314552,0.29471225,0.0936875
36,0.8314552,0.32142574,0.07562525
37,0.8314552,0.29644713,0.10190496
38,0.8314552,0.35326478,0.07656529
39,0.8314552,0.3370489,0.11160541
40,0.8314552,0.35521743,0.07365022
41,0.8314552,0.3439591,0.0850356
42,0.8314552,0.37762585,0.06919239
43,0.8314552,0.3650879,0.08238828
44,0.8314552,0.37862733,0.09645295
45,0.8314552,0.42026833,0.06125943
46,0.8314552,0.39333916,0.07644953
47,0.8314552,0.38151044,0.06757992
48,0.8314552,0.37002173,0.09274026
49,0.8314552,0.4273127,0.060651686
50,0.8314552,0.42106175,0.07052155
51,0.8314552,0.41801235,0.060948975
52,0.8314552,0.45692158,0.055518612
53,0.8314552,0.44463965,0.0535448
54,0.8314552,0.40352115,0.06728943
55,0.8314552,0.39732262,0.07714979
56,0.8314552,0.39055467,0.08521547
57,0.8314552,0.43408036,0.06171583
58,0.8314552,0.44710895,0.06296996
59,0.8314552,0.43953714,0.06686393
60,0.8314552,0.44694626,0.07156506
61,0.8314552,0.41255394,0.11156768
62,0.8314552,0.46284306,0.06521286
63,0.8314552,0.46159026,0.05957537
64,0.8314552,0.43925554,0.07886652
65,0.8314552,0.45471194,0.07394537
66,0.8314552,0.4413433,0.071068056
67,0.8314552,0.42928883,0.08603324
68,0.8314552,0.46080157,0.06266652
69,0.8314552,0.47645798,0.040532067
70,0.8314552,0.44857097,0.06824354
71,0.8314552,0.4241337,0.08345167
72,0.8314552,0.45490238,0.07740694
73,0.8314552,0.4679614,0.0731701
74,0.8314552,0.4850236,0.08138815
75,0.8314552,0.50425935,0.05208321
76,0.8314552,0.4893416,0.06287533
77,0.8314552,0.46907702,0.054570004
78,0.8314552,0.4921,0.051837448
79,0.8314552,0.51556444,0.05464932
80,0.8314552,0.4973139,0.048740435
81,0.8314552,0.49633598,0.046227746
82,0.8314552,0.45104,0.10577745
83,0.8314552,0.49013177,0.054004896
84,0.8314552,0.49930057,0.054209806
85,0.8314552,0.519984,0.041237194
86,0.8314552,0.5210073,0.051816378
87,0.8314552,0.48383123,0.090107925
88,0.8314552,0.47965205,0.097985364
89,0.8314552,0.5009096,0.07007557
90,0.8314552,0.5234885,0.051539555
91,0.8314552,0.5163663,0.05089646
92,0.8314552,0.5340378,0.042378142
93,0.8314552,0.51167715,0.061898965
94,0.8314552,0.5228308,0.056702428
95,0.8314552,0.517115,0.05605031
96,0.8314552,0.55147517,0.04246623
97,0.8314552,0.5286777,0.042984996
98,0.8314552,0.50617397,0.050470397
99,0.8314552,0.49888134,0.06846073
100,0.8314552,0.5122996,0.071249574
101,0.8314552,0.5512082,0.046064604
102,0.8314552,0.53825516,0.050071765
103,0.8314552,0.5155989,0.04950743
104,0.8314552,0.52761114,0.0529269
105,0.8314552,0.51092345,0.05747389
106,0.8314552,0.5352964,0.056478284
107,0.8314552,0.5570091,0.033330977
108,0.8314552,0.55743086,0.03858065
109,0.8314552,0.477065,0.086899504
110,0.8314552,0.5317178,0.054470856
111,0.8314552,0.5532994,0.044485603
112,0.8314552,0.52982324,0.0552724
113,0.8314552,0.5566249,0.037754215
114,0.8314552,0.53047365,0.059384707
115,0.8314552,0.55771995,0.042709034
116,0.8314552,0.56896514,0.046756517
117,0.8314552,0.5897984,0.033357885
118,0.8314552,0.60931754,0.035330623
119,0.8314552,0.5777684,0.052710533
120,0.8314552,0.587002,0.041732416
121,0.8314552,0.60491794,0.04102848
122,0.83448374,0.60668576,0.041656252
123,0.83448374,0.61449414,0.048521053
124,0.83448374,0.6053213,0.043184686
125,0.83448374,0.58035475,0.05334879
126,0.83448374,0.60919356,0.03754294
127,0.83448374,0.6122976,0.036343545
128,0.88842696,0.6219734,0.045419913
129,0.88842696,0.6124166,0.04073325
130,0.88842696,0.60771334,0.045294132
131,0.88842696,0.60970014,0.043486
132,0.88842696,0.5730284,0.061942797
133,0.88842696,0.5916231,0.04869785
134,0.88842696,0.60655665,0.042594265
135,0.88842696,0.5997067,0.042572707
136,0.88842696,0.6125083,0.034285177
137,0.88842696,0.60996985,0.030657407
138,0.88842696,0.6497708,0.015668144
139,0.88842696,0.6232619,0.039832786
140,0.88842696,0.59596,0.055795517
141,0.88842696,0.614532,0.039763823
142,0.88842696,0.63542235,0.03175105
143,0.88842696,0.6250565,0.035791624
144,0.88842696,0.5931405,0.042179503
145,0.88842696,0.6275401,0.026054261
146,0.88842696,0.6350711,0.029352048
147,0.88842696,0.6305697,0.023097571
148,0.88842696,0.65756655,0.018777138
149,0.88842696,0.6160051,0.051143583
150,0.88842696,0.6455486,0.03814091
151,0.88842696,0.6647807,0.01899572
152,0.88842696,0.628445,0.065049216
153,0.88842696,0.6509836,0.023344347
154,0.88842696,0.6310044,0.03730518
155,0.88842696,0.63671285,0.030786531
156,0.88842696,0.6626611,0.024585731
157,0.88842696,0.6545849,0.030693162
158,0.88842696,0.6517915,0.026583146
159,0.88842696,0.6117142,0.038455192
160,0.88842696,0.6328803,0.044967007
161,0.88842696,0.6461291,0.024167946
162,0.88842696,0.6672674,0.017419377
163,0.88842696,0.63412446,0.05032942
164,0.88842696,0.6464813,0.044685114
165,0.88842696,0.6770276,0.01656043
166,0.88842696,0.6269782,0.030257264
167,0.88842696,0.6492775,0.03179466
168,0.88842696,0.6712892,0.016515039
169,0.88842696,0.6858024,0.014766161
170,0.88842696,0.6747995,0.018077655
171,0.88842696,0.6927231,0.010626276
172,0.88842696,0.65997297,0.025484333
173,0.88842696,0.6507137,0.026201017
174,0.88842696,0.6873634,0.012160433
175,0.88842696,0.6547957,0.03767597
176,0.88842696,0.6810478,0.019192308
177,0.88842696,0.6738804,0.032133278
178,0.88842696,0.68852156,0.02370595
179,0.88842696,0.6665933,0.038382616
180,0.88842696,0.68896174,0.023188509
181,0.88842696,0.6772069,0.042479075
182,0.88842696,0.6591585,0.03974575
183,0.88842696,0.66576856,0.03286173
184,0.88842696,0.67425275,0.02604625
185,0.88842696,0.65814066,0.04480689
186,0.88842696,0.6730227,0.024488302
187,0.88842696,0.7053658,0.007879739
188,0.88842696,0.67879796,0.014355746
189,0.88842696,0.6800572,0.01606639
190,0.88842696,0.6863182,0.015168861
191,0.88842696,0.6424781,0.049304366
192,0.88842696,0.6597372,0.02828324
193,0.88842696,0.6826989,0.018106963
194,0.88842696,0.6695862,0.028312616
195,0.88842696,0.66163373,0.027216485
196,0.88842696,0.6417992,0.040873576
197,0.88842696,0.6804168,0.026687384
198,0.88842696,0.66935295,0.032545395
199,0.88842696,0.7064449,0.011534673
